grid_id,lat,lon,freq,max_mag,avg_mag,avg_depth,gempa_in_radius_50,density
-7.800000000000001_123.80000000000001,-7.77329731,123.863327,1,3.679919504,3.679919504,227.0,263,0.0024837204406559163
-7.800000000000001_123.9,-7.754207372833334,123.93640518333332,6,4.269362076,3.5627084535000004,166.16666666666666,226,0.0022208590390062673
-7.800000000000001_124.0,-7.7672331334999996,124.05019,2,3.730208145,3.3051056295,259.5,212,0.0020644591125722673
-7.800000000000001_124.10000000000001,-7.764248371,124.1750717,1,4.080745936,4.080745936,197.0,161,0.0017106102123446475
-7.800000000000001_124.30000000000001,-7.777488232,124.3452911,1,3.438223442,3.438223442,245.0,121,0.0013941355555552024
-7.800000000000001_124.60000000000001,-7.760388374,124.6974869,1,3.160989995,3.160989995,16.0,108,0.0011242422004369577
-7.800000000000001_124.80000000000001,-7.750367165,124.8315201,1,4.511693423,4.511693423,366.0,101,0.0011433659897275479
-7.800000000000001_125.0,-7.732615947666666,125.0456441,3,4.447029063,4.136106448666666,229.33333333333334,95,0.0010882365176630205
-7.800000000000001_125.10000000000001,-7.7377131045,125.15381314999999,2,4.7458654,4.125225944,182.5,88,0.0009809437979331698
-7.800000000000001_125.4,-7.770492792011719,125.48957063461914,2,4.026576889,3.8704450499302685,8.5,71,0.0007198028495000207
-7.800000000000001_125.5,-7.795395374,125.5577927,1,3.693723539,3.693723539,10.0,64,0.0007318831908627176
-7.800000000000001_125.7,-7.766728878,125.7833176,1,4.364841763,4.364841763,13.0,67,0.0008908969926186767
-7.800000000000001_125.80000000000001,-7.7233810425,125.8799553,2,3.646278648,3.586114778,10.0,66,0.0009244088448054353
-7.800000000000001_125.9,-7.799104214,125.9062347,1,4.28311144,4.28311144,42.0,57,0.0007739280087649774
-7.800000000000001_126.2,-7.774773121,126.2644348,1,3.797563581,3.797563581,312.0,60,0.00048339708585789457
-7.800000000000001_126.30000000000001,-7.716266632,126.3753738,1,3.206955739,3.206955739,207.0,69,0.0006688378294975895
-7.800000000000001_126.60000000000001,-7.744245529,126.6558685,1,4.541097657,4.541097657,241.0,71,0.0010470632218755687
-7.800000000000001_126.7,-7.77117427204069,126.74875895175781,3,4.513135996598582,4.183661653532861,191.66666666666666,72,0.0009792457732979184
-7.800000000000001_126.80000000000001,-7.7614831925,126.81484985,2,4.469605355,4.077105563,187.5,74,0.0009443379004615865
-7.800000000000001_127.0,-7.779133796691895,127.02584075927734,1,4.165269936577933,4.165269936577933,140.0,71,0.0007753067528180785
-7.800000000000001_127.10000000000001,-7.770625353,127.16934585,2,4.383085227,4.044254347,100.0,112,0.0010368670403494153
-7.800000000000001_127.2,-7.797077179,127.2989655,1,4.385084095,4.385084095,79.0,152,0.0017340995677789404
-7.800000000000001_127.4,-7.763050874122641,127.48221672533639,8,4.647776392,4.416142305224366,168.44444444444446,252,0.0036710617242017886
-7.800000000000001_127.5,-7.755947480710318,127.56496007731745,26,5.563157491,4.602496621799691,149.1153846153846,288,0.004624559607900486
-7.800000000000001_127.60000000000001,-7.7554709993937205,127.6499270100664,25,5.258579288,4.457233818718656,130.24,306,0.005394726644229865
-7.800000000000001_127.7,-7.754725487157699,127.74666764721354,15,5.200063811381717,4.571431148758781,129.73333333333332,341,0.005893874587946605
-7.800000000000001_127.80000000000001,-7.755029341773797,127.85091047135799,17,5.6437623,4.759616541853691,143.64705882352942,397,0.0060092096376543535
-7.800000000000001_127.9,-7.73716653409668,127.95696019642334,8,4.640178397,4.442752577183749,156.875,455,0.006081623546720873
-7.800000000000001_128.0,-7.749218638817047,128.0489747833252,8,4.868586990082338,4.725557032885292,117.75,456,0.006011558612262762
-7.800000000000001_128.1,-7.750396909810363,128.1372832621582,8,4.85835088,4.564778913600197,147.5,466,0.006195852326949958
-7.800000000000001_128.20000000000002,-7.737113955230313,128.2549865068004,11,5.111462577,4.627892564322753,99.0909090909091,514,0.006846460027118552
-7.800000000000001_128.3,-7.720969077674713,128.36453076555176,8,6.133631013,4.872128860127599,137.625,532,0.007530090225458795
-7.800000000000001_128.4,-7.727621617975189,128.44964608916015,8,4.642411614,4.442512166288147,91.375,530,0.007514120102317016
-7.800000000000001_128.5,-7.745216505735143,128.53669086662947,6,4.772253848,4.551921152913699,134.14285714285714,541,0.006905926931052
-7.800000000000001_128.6,-7.7485916545,128.65125915,2,4.6966501,4.645198584,117.5,493,0.0060220306198563705
-7.800000000000001_128.70000000000002,-7.788983033666667,128.76503490000002,3,4.7801742,4.475420629,94.0,418,0.0041056861687957654
-7.800000000000001_128.8,-7.7507064345,128.88753509999998,2,4.318485867,4.3145799700000005,65.0,366,0.003522791094516609
-7.800000000000001_128.9,-7.732038021087646,128.92495727539062,1,4.508950502087939,4.508950502087939,61.0,366,0.0034414311356077264
-7.800000000000001_129.0,-7.715798855,129.0580139,1,4.525715639,4.525715639,109.0,297,0.0027650457445326363
-7.800000000000001_129.1,-7.743575109,129.18361535,2,4.466635634,4.251025467,76.0,223,0.0021133366590593817
-7.800000000000001_129.4,-7.7383349,129.44634000000002,2,5.0649365,4.7719686,89.5,170,0.0016338969600330961
-7.800000000000001_129.6,-7.73735,129.60464,1,4.9564706,4.9564706,85.0,127,0.0011724886555375185
-7.800000000000001_129.9,-7.723214626312256,129.967529296875,1,4.037071965077248,4.037071965077248,21.0,63,0.0006928579821999587
-7.800000000000001_130.0,-7.766653538,130.0905609,1,4.491122782,4.491122782,20.0,58,0.0006141501746845607
-7.800000000000001_130.1,-7.753923416,130.1425781,1,4.471241378,4.471241378,10.0,60,0.0006597329842924535
-7.800000000000001_130.3,-7.76548481,130.3535156,1,4.832124408,4.832124408,12.0,66,0.0008028271605305574
-7.800000000000001_130.4,-7.718652725,130.43636325,2,4.973330828,4.8800823635,115.5,66,0.0009373101845354328
-7.800000000000001_130.5,-7.731426238999999,130.51737975,2,4.633426033,4.428512757,33.5,63,0.0009346291281478504
-7.800000000000001_130.6,-7.743046035,130.61167935,2,4.6086163,4.371466977500001,66.0,60,0.0008605832465619431
-7.800000000000001_130.70000000000002,-7.7201657,130.72177,1,4.8679766,4.8679766,77.0,49,0.0007382361826560288
-7.800000000000001_131.0,-7.7638488,131.00563,1,4.791493,4.791493,55.0,22,0.00022467128450597617
-7.800000000000001_133.4,-7.789309978,133.48172,1,4.352295446,4.352295446,10.0,6,9.027829045545415e-05
-7.9_101.2,-7.843607903,101.2079926,1,5.382705199,5.382705199,18.0,2,3.6458297593310965e-05
-7.9_102.80000000000001,-7.865262508,102.8828049,1,4.46325245,4.46325245,10.0,12,0.00013343802791137993
-7.9_103.10000000000001,-7.84834,103.19842,1,4.3006004,4.3006004,30.0,13,0.00012966741621681547
-7.9_103.80000000000001,-7.877138137817383,103.87986755371094,1,3.87641797935672,3.87641797935672,10.0,36,0.00039673223283189705
-7.9_104.10000000000001,-7.89216423,104.1332245,1,4.938134964,4.938134964,10.0,48,0.0007262741037705845
-7.9_104.2,-7.8634994030000005,104.265625,2,4.138857118,4.0901143525000005,18.5,45,0.0007925494079239448
-7.9_104.30000000000001,-7.86487418927539,104.3603906966146,3,4.821979882,4.443047199214111,32.0,44,0.0007334508032543837
-7.9_104.4,-7.869333267,104.462059,1,4.234681674,4.234681674,10.0,45,0.0005984496503935446
-7.9_104.60000000000001,-7.8011842,104.63987,1,5.0213205,5.0213205,10.0,43,0.00039930579638609517
-7.9_104.80000000000001,-7.800692558,104.8780746,1,3.674421726,3.674421726,202.0,30,0.0003335198582038679
-7.9_105.0,-7.8844929,105.0155,1,4.7218008,4.7218008,12.0,27,0.0003138600200306451
-7.9_105.80000000000001,-7.835474199454546,105.8733034090909,11,5.092630442,3.962882470090909,13.454545454545455,365,0.004747905655281074
-7.9_105.9,-7.846165251464788,105.95090188231671,13,5.027306835715175,3.888417122670398,21.307692307692307,390,0.005353333600079651
-7.9_106.0,-7.8408618665,106.0353757125,8,4.048304305,3.439129783875,18.375,461,0.005933201426924224
-7.9_106.10000000000001,-7.846287722469644,106.15304501534288,9,4.6424438,3.80318465019823,18.77777777777778,556,0.005955059700666499
-7.9_106.2,-7.85676272,106.26690323333332,2,3.056111947,3.0364021735,51.666666666666664,592,0.005979064246089911
-7.9_106.30000000000001,-7.8362052455,106.339880525,4,5.2213844,4.2804533355,10.0,624,0.006847513118986915
-7.9_106.4,-7.834125757077898,106.46831986290456,14,5.142702788701998,3.813666998335857,21.357142857142858,651,0.008354203155051037
-7.9_106.5,-7.837504541892857,106.54820868214286,28,5.089665105,3.7093410216785716,15.857142857142858,736,0.00933069846331137
-7.9_106.60000000000001,-7.847924073333334,106.62997053333333,6,4.294552737,3.554599100166667,16.5,840,0.010146302563134342
-7.9_106.7,-7.859897361952588,106.76338537578776,15,5.323233,3.2106606645893283,18.866666666666667,943,0.011689027964320564
-7.9_106.80000000000001,-7.849486517142857,106.85418767857142,14,4.7327584,3.556934402785714,16.357142857142858,1122,0.0131516995078108
-7.9_106.9,-7.848615674944132,106.9553066348904,18,5.32989447,3.599757700727161,22.38888888888889,1352,0.01505670695665847
-7.9_107.0,-7.85517219044088,107.0471832450095,37,4.756580194,3.144410574823127,23.307692307692307,1372,0.01713009809348079
-7.9_107.10000000000001,-7.843813657779018,107.14256775604073,14,4.118703466,3.1396737601766405,24.214285714285715,1357,0.018525103241913237
-7.9_107.2,-7.849423019529008,107.2626712071841,92,4.985355691,3.594696672538556,26.26086956521739,1322,0.01920294689632845
-7.9_107.30000000000001,-7.848227469589592,107.3358342147522,32,4.404834562,3.21703612563507,27.28125,1279,0.018051779714686352
-7.9_107.4,-7.8500861,107.423978,5,3.8253617,3.2539610199999998,32.0,1192,0.01551389964425549
-7.9_107.5,-7.86413359025,107.543297625,4,3.587163207,3.03926174875,31.75,1263,0.011711981693329593
-7.9_107.60000000000001,-7.815431118,107.6947021,1,3.388551116,3.388551116,74.0,991,0.0075871123809135394
-7.9_107.7,-7.87009274925,107.764036925,4,3.689535552,3.1910718285,59.75,827,0.0086011274313211
-7.9_107.80000000000001,-7.853292544509114,107.85384625317381,6,3.81729281,2.9069040867880633,47.5,657,0.007965927906087838
-7.9_107.9,-7.883265566571429,107.93903974285715,7,3.545027386,2.927831964142857,43.0,637,0.008474709480027388
-7.9_108.0,-7.839282172,108.05657087142858,7,4.388592419,3.244750708,52.57142857142857,543,0.00574440420357248
-7.9_108.10000000000001,-7.8504486,108.16053,1,3.8355318,3.8355318,156.0,508,0.004437974614030589
-7.9_108.2,-7.839683850666667,108.2252884,3,3.742228951,3.0893831096666666,69.66666666666667,418,0.003451815201078958
-7.9_108.30000000000001,-7.842842020498926,108.34008372070312,5,5.050624593811573,3.912305723562315,88.6,220,0.0024642663398329896
-7.9_108.4,-7.8175201,108.48322,1,3.5363125,3.5363125,10.0,149,0.0017805240539180253
-7.9_108.60000000000001,-7.840830652666749,108.65021795963541,3,3.0895044795492987,3.0145489471830995,80.66666666666667,127,0.00159068625661488
-7.9_108.7,-7.852566703000001,108.76920849999999,2,3.527308168,3.029752684,87.5,123,0.0015223788042645196
-7.9_108.80000000000001,-7.862705708,108.8691254,1,2.529658117,2.529658117,64.0,129,0.001484515269147935
-7.9_108.9,-7.825819492,108.9667435,1,3.753470701,3.753470701,75.0,113,0.0012309374468047658
-7.9_109.2,-7.848852634,109.2529678,1,3.051651446,3.051651446,81.0,85,0.0009988163718157171
-7.9_109.60000000000001,-7.817344189,109.645607,1,3.265247651,3.265247651,104.0,61,0.0006727173233843999
-7.9_109.7,-7.844123125182984,109.74638748417968,2,3.9859066865484807,3.9729353132742404,100.5,61,0.0007445388677040336
-7.9_109.9,-7.856571194000001,109.962008525,4,3.60717702,3.2555659075,125.75,68,0.0010849624238082824
-7.9_110.2,-7.8651967,110.20687,1,3.3195466,3.3195466,300.0,259,0.0026126269383114115
-7.9_110.30000000000001,-7.807667255,110.3262329,1,2.507699292,2.507699292,10.0,236,0.0033031999228358318
-7.9_110.4,-7.887675285186523,110.48519135131835,2,2.104012834,1.839900053674734,16.0,242,0.004888482116811539
-7.9_110.5,-7.855482285538462,110.54465387692306,13,3.0652964,2.598940322,12.23076923076923,229,0.004358409198661122
-7.9_110.60000000000001,-7.8239586590000005,110.62848625000001,2,2.766433709,2.6480879545000002,13.5,225,0.003398583915010192
-7.9_110.7,-7.856294632157837,110.72203446777344,2,2.811415033,2.3240353647730676,13.5,224,0.0026143043521026734
-7.9_110.80000000000001,-7.806573391,110.8926773,1,5.270906944,5.270906944,82.0,150,0.00114527464223148
-7.9_110.9,-7.840065002,110.9328232,1,2.783459673,2.783459673,10.0,107,0.0010428752122783771
-7.9_111.2,-7.84980487837207,111.24988554316405,2,4.47462481,3.649753198884082,140.0,104,0.0011293947230576495
-7.9_111.30000000000001,-7.864310741,111.3020935,1,3.265446879,3.265446879,22.0,110,0.001268246890834126
-7.9_111.4,-7.868890444333334,111.45627086666667,3,3.408985447,2.6127626493333334,20.333333333333332,128,0.0016823273997945924
-7.9_111.5,-7.840656638,111.570772175,4,3.521157801,2.91390606175,10.0,163,0.001963366799315118
-7.9_111.60000000000001,-7.843318141666667,111.62959439999999,3,3.451142394,2.9549350459999997,50.333333333333336,182,0.0020679280567581964
-7.9_111.7,-7.847034454,111.75284575,2,4.124943073,3.341125639,62.0,208,0.002127911324366497
-7.9_111.80000000000001,-7.880051613,111.8305283,1,2.65832006,2.65832006,113.0,178,0.001955883412461976
-7.9_111.9,-7.83777403825,111.9313526,4,3.481210198,2.897954294,10.0,181,0.0018398414150806598
-7.9_112.0,-7.874147415,112.0442963,1,2.861924011,2.861924011,10.0,117,0.0013929674435717834
-7.9_112.5,-7.835432529,112.5479126,1,2.897244022,2.897244022,10.0,53,0.0005837326171156345
-7.9_112.60000000000001,-7.80899477,112.615448,1,3.606182327,3.606182327,19.0,54,0.0005948030946814191
-7.9_112.80000000000001,-7.8738804,112.84309,1,3.2328974,3.2328974,124.0,65,0.0009021257913675848
-7.9_112.9,-7.890406847064698,112.95538710126954,2,3.359846067,2.815059650071424,22.5,77,0.0010433969328053794
-7.9_113.0,-7.8800955,113.02435,1,3.0565418,3.0565418,155.0,85,0.001063226201511565
-7.9_113.10000000000001,-7.868679998999999,113.17085850000001,2,3.9238945,3.3489780795,47.5,94,0.0010898726612909107
-7.9_113.5,-7.846319899319457,113.55968069091797,2,3.6923817,2.962582864775004,83.5,86,0.0011909416297349717
-7.9_113.7,-7.828619956970215,113.7455596923828,1,3.6018110100244143,3.6018110100244143,10.0,128,0.001276099408020811
-7.9_113.9,-7.813978195,113.9454575,1,3.6101845,3.6101845,257.0,217,0.0019394255578758484
-7.9_114.0,-7.8739889975,114.047396475,4,3.066350333,2.65243358725,14.0,229,0.0029556772106374613
-7.9_114.10000000000001,-7.8559562684,114.18260652,5,3.076564115,2.6370638497999996,11.6,223,0.003280643781853268
-7.9_114.2,-7.8449366094999995,114.22038649999999,2,3.06296558,2.9793157215,11.5,216,0.003206298603159315
-7.9_114.30000000000001,-7.870063972373487,114.35329055082032,10,3.947140584,3.264057491743685,12.3,208,0.003014983882658657
-7.9_114.4,-7.8500823656635905,114.41881205334634,15,5.600560101754894,2.9033990225720356,13.066666666666666,181,0.0026186918655241877
-7.9_114.5,-7.849107999999999,114.563585,2,2.9687042,2.5248635999999998,30.5,206,0.0020998068098268554
-7.9_114.7,-7.840847,114.78902,1,2.690436,2.690436,37.0,226,0.0019646336461349397
-7.9_114.80000000000001,-7.832868893787598,114.85927075485027,3,5.998067665,3.8454642534284855,11.333333333333334,220,0.0018751083321637484
-7.9_115.0,-7.845206260681152,115.05643463134766,1,2.548356705324079,2.548356705324079,14.0,257,0.0018439480317266454
-7.9_115.4,-7.842095852,115.4113083,1,4.324249101,4.324249101,281.0,400,0.002962378781867808
-7.9_115.60000000000001,-7.883191586,115.6488266,1,2.786312958,2.786312958,205.0,470,0.0037498444052973525
-7.9_115.80000000000001,-7.873627186,115.8058929,1,3.643514427,3.643514427,308.0,304,0.002862066992388043
-7.9_115.9,-7.8619127,115.92735,1,3.0484777,3.0484777,145.0,293,0.0027286730169153598
-7.9_116.10000000000001,-7.861466408,116.1595993,1,2.904903756,2.904903756,10.0,478,0.003874556212536029
-7.9_116.30000000000001,-7.8872653690000005,116.31662653333335,3,3.590976494,3.268729055,34.666666666666664,577,0.00542954126635706
-7.9_116.4,-7.8686993598,116.46519926,5,3.864330009,3.171731046,16.6,527,0.004942233139999879
-7.9_116.60000000000001,-7.855402946,116.6555023,1,3.238448443,3.238448443,272.0,487,0.003921319125215294
-7.9_116.7,-7.898601532,116.7974014,1,2.995312553,2.995312553,14.0,563,0.004637072578980095
-7.9_116.9,-7.887650966644287,116.96018981933594,1,3.159895968678353,3.159895968678353,19.0,504,0.004558348962420865
-7.9_117.0,-7.891059875,117.0237961,1,4.131017365,4.131017365,298.0,504,0.005214565821785565
-7.9_117.10000000000001,-7.846361927053761,117.1534710722754,10,4.850698006,3.6556320750375972,153.3,506,0.006966343232117793
-7.9_117.2,-7.841792482873282,117.2490045811663,28,4.8553394,3.272189848673452,85.21428571428571,606,0.009155509858424244
-7.9_117.30000000000001,-7.847646662995963,117.35528281433359,58,4.9022723,3.191956307841628,43.43103448275862,736,0.011673500638582971
-7.9_117.4,-7.85790400351958,117.44766167417643,29,4.943006953,3.506103587934322,67.03333333333333,934,0.013657601574320739
-7.9_117.5,-7.859050181705397,117.54729526778094,26,4.667922256,3.168247421783273,56.19230769230769,1103,0.0150505535375892
-7.9_117.60000000000001,-7.877122802388034,117.66118726283094,18,5.045617733,3.3915440899621196,18.5,1173,0.016351087688266038
-7.9_117.7,-7.870458507614306,117.73581010353516,10,4.020938799,3.24913558453884,16.4,1151,0.015598875346329292
-7.9_117.80000000000001,-7.871683215999999,117.8359314,5,4.898004402,3.5772506946,98.2,1148,0.013978299408647709
-7.9_117.9,-7.865862687666667,117.96379346666667,3,4.068956165,3.590948681,106.0,1053,0.010590059399062083
-7.9_118.0,-7.823225802,118.0465059,3,4.3569564,3.9397279296666667,16.666666666666668,830,0.007323698202115739
-7.9_118.10000000000001,-7.8593908228,118.13252465999999,5,4.3358207,3.2594235754000005,19.8,912,0.0075881252626300326
-7.9_118.2,-7.850194931,118.23470813333334,3,3.131675174,2.7372708340000003,53.333333333333336,861,0.0076844925848299425
-7.9_118.30000000000001,-7.8645148,118.35022,1,3.9539383,3.9539383,17.0,868,0.010311031037056845
-7.9_118.4,-7.832805910269592,118.44708601509603,12,4.2570126,3.156230365924196,15.416666666666666,868,0.013055803949252397
-7.9_118.5,-7.835598054043733,118.5546690874151,130,4.93462531,3.206357492129958,24.73846153846154,981,0.016282433164959947
-7.9_118.60000000000001,-7.844018972468745,118.63784382614877,93,4.455972513,3.1501634876617097,27.774193548387096,1050,0.01769966213215004
-7.9_118.7,-7.8466447015077865,118.74568631448653,38,5.585708649,3.148616538254452,29.63157894736842,1046,0.017672566758768653
-7.9_118.80000000000001,-7.839729595123349,118.85286651907812,25,5.171143577,3.0546007340334076,25.92,1034,0.01612412895354791
-7.9_118.9,-7.845732312630127,118.96322113838464,51,4.639998524257475,3.162304330746935,24.294117647058822,1000,0.013774872455120034
-7.9_119.0,-7.842132750336173,119.0341739267436,55,4.5245873,3.216850699592866,22.381818181818183,889,0.011948114757750806
-7.9_119.10000000000001,-7.82448172875,119.132696475,4,4.8862826,3.63129488975,23.25,710,0.009301306939471331
-7.9_119.2,-7.8683896058703615,119.27481999257813,4,3.5966997,3.3887335984605462,229.25,578,0.006525059758137915
-7.9_119.30000000000001,-7.836812903142049,119.36151605187176,6,4.343034178,3.4790422339822284,242.0,492,0.005456892069718024
-7.9_119.4,-7.840723079379496,119.44260417511394,12,4.201762089,3.3614160329258556,224.0,408,0.0048885153436993845
-7.9_119.5,-7.846279997253321,119.52186587115234,5,4.55646516,3.5064972394587444,206.8,340,0.004547221673102647
-7.9_119.7,-7.897143364,119.7370758,1,3.390935104,3.390935104,25.0,625,0.004912920979828534
-7.9_119.80000000000001,-7.813017845,119.8345184,1,4.468966888,4.468966888,250.0,390,0.0035011120822623695
-7.9_119.9,-7.890924454,119.910614,1,2.963756081,2.963756081,23.0,531,0.004892577258330103
-7.9_120.0,-7.861215826733246,120.05523036120606,8,3.78205801,2.9275418185814086,21.25,485,0.004713832457493451
-7.9_120.10000000000001,-7.853798792979154,120.1519734283053,13,3.545572158,2.735329189088234,16.0,549,0.0051361422576811575
-7.9_120.2,-7.839352130757081,120.25015257337891,5,3.904991412,3.0553297846314016,70.8,621,0.005796772959437186
-7.9_120.30000000000001,-7.87599873523352,120.3161811834961,2,3.205123083571205,3.1292507167856023,17.0,707,0.007270609209425396
-7.9_120.4,-7.84219237790182,120.44000749381975,7,4.6602025,3.2912028540038443,18.857142857142858,672,0.008174873140828706
-7.9_120.5,-7.850258836160278,120.55401524240723,4,4.3728315,3.980099158651133,84.0,638,0.009225009669222585
-7.9_120.60000000000001,-7.846670627666666,120.6343155,3,3.745014533,2.9393867233333335,38.333333333333336,596,0.008839392967687987
-7.9_120.7,-7.862829367333333,120.72468570000001,3,3.048138884,2.863612773333333,32.333333333333336,563,0.008114767610233633
-7.9_120.80000000000001,-7.853693843,120.865430825,4,3.797093637,3.00354704525,202.0,483,0.005059703856901387
-7.9_120.9,-7.88009882,120.9463348,1,4.272330812,4.272330812,10.0,399,0.003912234342344326
-7.9_121.0,-7.8628106118208825,121.0586217123698,3,4.592929340895084,3.5037753319650284,17.666666666666668,264,0.0023282692243853844
-7.9_121.10000000000001,-7.87595725,121.14926,2,3.8161876,3.56329875,108.5,202,0.0018162399357860683
-7.9_121.4,-7.891369343,121.4710007,1,4.492410012,4.492410012,283.0,200,0.001577044191603452
-7.9_121.60000000000001,-7.825921059,121.6561966,1,3.920432107,3.920432107,135.0,239,0.0022265128770867933
-7.9_121.7,-7.891534805,121.7605896,1,3.994243465,3.994243465,295.0,250,0.0022354617762825714
-7.9_121.80000000000001,-7.822851657999999,121.8803482,2,2.929416947,2.861910457,10.0,324,0.002848600384112715
-7.9_121.9,-7.831205845,121.9247513,1,3.413102095,3.413102095,10.0,337,0.002939868264919494
-7.9_122.10000000000001,-7.811528206,122.1989288,1,3.683500301,3.683500301,301.0,565,0.005841266678244865
-7.9_122.2,-7.800776005,122.2777939,1,3.005311895,3.005311895,27.0,556,0.00713183534448544
-7.9_122.30000000000001,-7.865911165788656,122.3516921807129,6,3.873150541,3.222023803262568,11.666666666666666,564,0.007969762636181708
-7.9_122.4,-7.838131825166666,122.46121090000001,6,4.207693365,3.6089444665,51.166666666666664,561,0.00837512420885737
-7.9_122.5,-7.818535804651489,122.56136065498048,6,3.38529551,3.1339119278703897,32.166666666666664,560,0.0074104327677016356
-7.9_122.60000000000001,-7.872270465011231,122.64642524348145,4,4.609646646,3.7486898587645534,78.0,557,0.006409680602917071
-7.9_122.7,-7.888766766,122.7939377,1,4.259138172,4.259138172,267.0,499,0.004657903923411478
-7.9_122.80000000000001,-7.8680480888,122.84471362,5,4.2741623,3.9530669728,204.2,383,0.0041256748668145205
-7.9_122.9,-7.8922879695,122.95389175,2,3.992749344,3.821177912,249.5,280,0.003800533223890308
-7.9_123.0,-7.870493516000001,123.05918847999999,5,4.374359827,3.6468068622000005,203.2,264,0.0034763442750339216
-7.9_123.10000000000001,-7.846445083800001,123.18127746,5,3.966283526,3.3718082526,162.4,270,0.003269199158905372
-7.9_123.2,-7.857026815333334,123.23463315,6,4.745853032,3.947325079,145.16666666666666,282,0.003354754689015185
-7.9_123.30000000000001,-7.852162202166667,123.3615214,6,4.915222784,3.8731933958333333,248.16666666666666,279,0.003394800945524457
-7.9_123.4,-7.855542660992746,123.45103272498605,7,4.6597209,3.6700424987792544,150.14285714285714,270,0.003469874153390213
-7.9_123.5,-7.847842557,123.55098834285715,7,4.512984794,3.416171040428572,122.14285714285714,286,0.0034084329604753944
-7.9_123.60000000000001,-7.8572310210000005,123.64045335,4,4.049942356,3.801821387,129.75,338,0.0034464132389378684
-7.9_123.7,-7.839322566986084,123.71839904785156,1,3.3525327013784496,3.3525327013784496,214.0,316,0.0032269020744937573
-7.9_123.80000000000001,-7.825671196,123.805542,1,4.028157974,4.028157974,40.0,300,0.003022450567634801
-7.9_123.9,-7.8677339553833,123.98836517333984,1,3.884327589045145,3.884327589045145,266.0,275,0.0030878831198227386
-7.9_124.0,-7.862880354,124.05913187499999,4,4.7071608,4.0583044062499996,236.0,253,0.002773163245663206
-7.9_124.10000000000001,-7.8574799056666675,124.15846699999999,3,4.41069,3.5208322279999997,284.3333333333333,226,0.0023166926374667304
-7.9_124.2,-7.833847281000001,124.2322106,2,4.6608168,3.6768969275,293.5,177,0.0019161295099594145
-7.9_124.30000000000001,-7.849287266999999,124.3414745,2,4.6996086,4.2357988760000005,114.0,148,0.0017044995332480483
-7.9_124.4,-7.8297019,124.48218,1,4.5178159,4.5178159,365.0,116,0.0014226746161640441
-7.9_124.5,-7.871112585029419,124.57237435415038,4,3.636860709,3.4584151620570687,126.0,128,0.0015334184772645139
-7.9_124.60000000000001,-7.808006287,124.696907,1,4.377257228,4.377257228,16.0,123,0.0012794377968052774
-7.9_124.7,-7.895701885,124.7884979,1,2.345292627,2.345292627,22.0,185,0.0016971393191888046
-7.9_124.9,-7.812465191,124.9394226,1,3.144279442,3.144279442,326.0,128,0.0013291993949972015
-7.9_125.2,-7.857954979,125.2735519,1,4.669193066,4.669193066,68.0,96,0.0009277701212083915
-7.9_125.4,-7.868766308,125.444046,1,2.8627239,2.8627239,14.0,64,0.0007010209102859169
-7.9_125.60000000000001,-7.854340076,125.6932907,2,4.388285492,4.082423884,69.0,60,0.0007494458048816402
-7.9_125.7,-7.843939543,125.73002625000001,2,5.00390187,4.7056387955000005,10.0,59,0.0007732497424900903
-7.9_125.80000000000001,-7.8503115175,125.81162645,2,4.794969886,4.735197492999999,10.0,58,0.0007603454336219618
-7.9_125.9,-7.873133659,125.9124603,1,3.411967783,3.411967783,184.0,52,0.0006556030664626543
-7.9_126.2,-7.890773296356201,126.25394439697266,1,3.555279842246557,3.555279842246557,5.0,43,0.00036868325417274017
-7.9_126.5,-7.897411823,126.5648651,1,4.568214373,4.568214373,10.0,54,0.0006277148659864671
-7.9_126.60000000000001,-7.848963976105713,126.62378313076172,2,4.124293712,4.071874245494134,380.0,61,0.00078195182961735
-7.9_126.9,-7.826650143,126.9305878,1,4.854762588,4.854762588,234.0,67,0.0007406565732354037
-7.9_127.10000000000001,-7.823850154730632,127.15924580003256,3,4.687936901,4.2824305022153535,154.33333333333334,95,0.0009632435786132459
-7.9_127.2,-7.8393270534,127.25779359999999,5,4.6747833,4.487582651199999,90.6,132,0.0013771115344448689
-7.9_127.4,-7.8298444748,127.4470581,5,4.599084541,4.2855919164,197.0,218,0.0030150382399781934
-7.9_127.5,-7.829994004142857,127.54749234285714,7,5.061994961,4.607736519571428,139.42857142857142,260,0.00403230481150141
-7.9_127.60000000000001,-7.826736659981066,127.62814102712673,9,4.837949984,4.499605794021132,136.33333333333334,294,0.0047242575826611155
-7.9_127.7,-7.809250355,127.728302,1,4.453138462,4.453138462,28.0,321,0.005387592721771914
-7.9_127.80000000000001,-7.8536718983154294,127.84925775263672,3,4.6773596,4.6451160400000004,132.75,375,0.0048858836044796666
-7.9_127.9,-7.8536758424999995,127.959865575,4,4.9861288,4.58176272525,98.5,418,0.0047043630868456735
-7.9_128.0,-7.857429981499999,128.0229187,2,4.108086157,4.044332121,147.5,417,0.004565169586049555
-7.9_128.1,-7.8475994166,128.15035004,5,4.812648416,4.425740911,66.4,413,0.004734800430490045
-7.9_128.20000000000002,-7.8578224182500005,128.247348775,4,5.237346997,4.71718373475,70.5,409,0.004664490051635439
-7.9_128.3,-7.81343317,128.3491516,1,4.146042125,4.146042125,148.0,479,0.00567051459139615
